situation_id,record_id,start_time,end_time,validity_status,cause_type,source,road_name,lanes_closed,closure_lat,closure_lon,poslist,ingestion_time,closure_type,start_time_dt,end_time_dt,duration_hours,effective_start_time,effective_end_time,effective_duration_hours,road_class,closure_severity,start_hour,start_dow,start_date
signs/M3-S1346K,7-1777400925-aa96396f-826a-4ff3-925e-2abd404bb454-close,2026-04-28T18:14:03.03Z,2026-04-28T18:29:03.03Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M25,0,51.40041286363637,-0.5430871818181818,"['51.399703 -0.545288 51.399723 -0.545213 51.399808 -0.544901 51.400001 -0.544222 51.400107 -0.543901 51.400402 -0.542945 51.40079 -0.54191 51.401019 -0.541499 51.401101 -0.541352 51.401113 -0.541333 51.401124 -0.541316', '51.399703 -0.545288 51.399723 -0.545213 51.399808 -0.544901 51.400001 -0.544222 51.400107 -0.543901 51.400402 -0.542945 51.40062 -0.542239 51.40083 -0.541634 51.400924 -0.541412 51.401012 -0.541201 51.401062 -0.541082']",2026-05-08 01:18:45.074515,unplanned,2026-04-28 18:14:03+00:00,2026-04-28 18:29:03+00:00,0.25,2026-04-28 18:14:03+00:00,2026-04-28 18:29:03+00:00,0.25,3,0.75,18,1,2026-04-28
signs/M3-S1501A,7-1777371530-fd2ce417-4abd-434d-bf5f-b7499f075bac-close,2026-04-28T10:18:59.59Z,2026-04-28T10:33:59.59Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M3,0,51.32593411111111,-0.7356542222222222,['51.328793 -0.730856 51.328595 -0.731177 51.327738 -0.732565 51.326347 -0.734828 51.326024 -0.735353 51.324841 -0.737395 51.324808 -0.737453 51.323325 -0.740249 51.322936 -0.741012'],2026-05-08 01:18:45.074542,unplanned,2026-04-28 10:18:59+00:00,2026-04-28 10:33:59+00:00,0.25,2026-04-28 10:18:59+00:00,2026-04-28 10:33:59+00:00,0.25,3,0.75,10,1,2026-04-28
signs/M6-S5900A,7-1777404087-0b815463-4318-42d4-a579-636600a6627b-close,2026-04-28T19:20:04.04Z,2026-04-28T19:35:04.04Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M6,0,52.5527738,-1.929319,['52.552411 -1.927082 52.552477 -1.927334 52.552633 -1.927955 52.552687 -1.92822 52.552741 -1.9285 52.552822 -1.928943 52.552967 -1.930565 52.552994 -1.931346 52.553004 -1.931597 52.553002 -1.931648'],2026-05-08 01:18:45.074577,unplanned,2026-04-28 19:20:04+00:00,2026-04-28 19:35:04+00:00,0.25,2026-04-28 19:20:04+00:00,2026-04-28 19:35:04+00:00,0.25,3,0.75,19,1,2026-04-28
signs/M6-S6811B,7-1777390072-ca558ab2-74a5-433f-95c3-fec6f1bbe410-close,2026-04-28T15:26:51.51Z,2026-04-28T15:41:51.51Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M6,0,53.23302278571429,-2.398049142857143,['53.237168 -2.40006 53.236439 -2.39981 53.235084 -2.399213 53.234276 -2.398831 53.233603 -2.398465 53.23328 -2.398298 53.232755 -2.397983 53.232474 -2.397814 53.232464 -2.397811 53.231863 -2.397446 53.231277 -2.397081 53.230896 -2.396845 53.230589 -2.396655 53.230151 -2.396376'],2026-05-08 01:18:45.074607,unplanned,2026-04-28 15:26:51+00:00,2026-04-28 15:41:51+00:00,0.25,2026-04-28 15:26:51+00:00,2026-04-28 15:41:51+00:00,0.25,3,0.75,15,1,2026-04-28
signs/M6-S5610B,7-1777399503-c2c4031a-df68-4798-a710-ab269b32adb3-close,2026-04-28T18:04:41.41Z,2026-04-28T18:19:41.41Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M6,0,52.47064283333333,-1.5639020833333337,['52.469574 -1.571726 52.4697 -1.570759 52.470042 -1.568254 52.470112 -1.567752 52.470524 -1.564966 52.470734 -1.563507 52.470953 -1.561915 52.47105 -1.561266 52.47112 -1.560691 52.471206 -1.559792 52.471344 -1.558172 52.471355 -1.558025'],2026-05-08 01:18:45.074635,unplanned,2026-04-28 18:04:41+00:00,2026-04-28 18:19:41+00:00,0.25,2026-04-28 18:04:41+00:00,2026-04-28 18:19:41+00:00,0.25,3,0.75,18,1,2026-04-28
signs/M27-S9298A,7-1777356502-277fea64-1f13-4f2a-94e2-7d01d97a1356-close,2026-04-28T06:00:41.41Z,2026-04-28T06:15:41.41Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M27,0,50.88199272222222,-1.2835995555555555,['50.88375 -1.286337 50.883518 -1.286114 50.883419 -1.285988 50.883102 -1.285623 50.882803 -1.285229 50.882549 -1.284892 50.882322 -1.284554 50.882204 -1.284357 50.881976 -1.283948 50.881849 -1.283737 50.881594 -1.283229 50.88153 -1.283074 50.881375 -1.282721 50.881211 -1.282311 50.881065 -1.281901 50.880918 -1.281477 50.880597 -1.280473 50.880087 -1.278827'],2026-05-08 01:18:45.074668,unplanned,2026-04-28 06:00:41+00:00,2026-04-28 06:15:41+00:00,0.25,2026-04-28 06:00:41+00:00,2026-04-28 06:15:41+00:00,0.25,3,0.75,6,1,2026-04-28
signs/M1-S4565A,7-1777400925-fd8f00b0-0287-4af1-a391-7228b9e445b9-close,2026-04-28T18:24:37.37Z,2026-04-28T18:39:37.37Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M1,0,53.396573,-1.3606263571428572,['53.39675 -1.358244 53.396747 -1.358265 53.396727 -1.358425 53.396674 -1.358742 53.396588 -1.35948 53.396571 -1.359676 53.396555 -1.359887 53.396539 -1.360122 53.396464 -1.361437 53.396458 -1.361919 53.39646 -1.362325 53.396472 -1.362911 53.396493 -1.363467 53.396524 -1.363869'],2026-05-08 01:18:45.074698,unplanned,2026-04-28 18:24:37+00:00,2026-04-28 18:39:37+00:00,0.25,2026-04-28 18:24:37+00:00,2026-04-28 18:39:37+00:00,0.25,3,0.75,18,1,2026-04-28
signs/M3-S1468A,7-1777368821-c3795ccf-ef7b-499f-b730-101a6160c6b5-close,2026-04-28T09:22:49.49Z,2026-04-28T09:37:49.49Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M3,0,51.34747573684211,-0.7000526315789474,['51.349522 -0.696653 51.34944 -0.696828 51.349247 -0.69725 51.349203 -0.697339 51.348939 -0.697876 51.348816 -0.698138 51.348463 -0.698765 51.348137 -0.699335 51.347943 -0.699642 51.347633 -0.700124 51.347615 -0.700149 51.347119 -0.700828 51.346454 -0.701665 51.346286 -0.701875 51.346206 -0.701974 51.345673 -0.702606 51.345399 -0.702959 51.345141 -0.703282 51.344803 -0.703712'],2026-05-08 01:18:45.074732,unplanned,2026-04-28 09:22:49+00:00,2026-04-28 09:37:49+00:00,0.25,2026-04-28 09:22:49+00:00,2026-04-28 09:37:49+00:00,0.25,3,0.75,9,1,2026-04-28
signs/M1-S4577A,7-1777400925-d29e4ceb-904d-41e2-bff1-48fe7eb8cdd0-close,2026-04-28T18:24:37.37Z,2026-04-28T18:39:37.37Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M1,0,53.3999857,-1.3788454,['53.398648 -1.375568 53.398842 -1.37608 53.398997 -1.376454 53.399298 -1.377187 53.399352 -1.377321 53.400062 -1.379055 53.400718 -1.380625 53.401023 -1.381358 53.401205 -1.381795 53.401712 -1.383011'],2026-05-08 01:18:45.074759,unplanned,2026-04-28 18:24:37+00:00,2026-04-28 18:39:37+00:00,0.25,2026-04-28 18:24:37+00:00,2026-04-28 18:39:37+00:00,0.25,3,0.75,18,1,2026-04-28
signs/M5-S8325L,7-1777400925-fa95dd09-e65e-413e-bd00-26a339fa45ed-close,2026-04-28T18:27:32.32Z,2026-04-28T18:42:32.32Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M5,0,51.54716859090909,-2.568597409090909,"['51.545912 -2.57205 51.545916 -2.572038 51.546275 -2.571016 51.546758 -2.569721 51.546794 -2.569624 51.547067 -2.568877 51.547186 -2.56855 51.547429 -2.567878 51.548398 -2.565216 51.548575 -2.564829 51.548593 -2.564789', '51.545912 -2.57205 51.545916 -2.572038 51.546275 -2.571016 51.546758 -2.569721 51.546794 -2.569624 51.547067 -2.568877 51.547186 -2.56855 51.547429 -2.567878 51.548398 -2.565216 51.548535 -2.564794 51.548536 -2.564791']",2026-05-08 01:18:45.074802,unplanned,2026-04-28 18:27:32+00:00,2026-04-28 18:42:32+00:00,0.25,2026-04-28 18:27:32+00:00,2026-04-28 18:42:32+00:00,0.25,3,0.75,18,1,2026-04-28
signs/M60-S9310B,7-1777350015-b375dd97-a910-4c91-a092-969c4af3b71f-close,2026-04-28T04:17:25.25Z,2026-04-28T04:32:25.25Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M60,0,53.545089866666665,-2.2748458666666664,['53.546016 -2.271941 53.54601 -2.271965 53.545953 -2.272166 53.545827 -2.272588 53.545736 -2.272889 53.545673 -2.273115 53.54551 -2.273612 53.545338 -2.274169 53.544985 -2.275254 53.544613 -2.276383 53.544436 -2.27688 53.544188 -2.277573 53.544089 -2.277874 53.543987 -2.278139 53.543987 -2.27814'],2026-05-08 01:18:45.074832,unplanned,2026-04-28 04:17:25+00:00,2026-04-28 04:32:25+00:00,0.25,2026-04-28 04:17:25+00:00,2026-04-28 04:32:25+00:00,0.25,3,0.75,4,1,2026-04-28
signs/M5-S7123A,7-1777396333-b3d2240d-a5a3-4a4c-8212-2c61dd8f103c-close,2026-04-28T17:13:01.01Z,2026-04-28T17:28:01.01Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M5,0,52.4622728125,-2.0133273750000003,['52.464697 -2.013456 52.464436 -2.013409 52.464031 -2.01335 52.463825 -2.013335 52.463375 -2.013321 52.462943 -2.01332 52.462269 -2.013364 52.462206 -2.013364 52.462116 -2.013364 52.46191 -2.013379 52.461802 -2.013379 52.461442 -2.013379 52.46111 -2.013364 52.460462 -2.013261 52.459914 -2.013113 52.459827 -2.01308'],2026-05-08 01:18:45.074863,unplanned,2026-04-28 17:13:01+00:00,2026-04-28 17:28:01+00:00,0.25,2026-04-28 17:13:01+00:00,2026-04-28 17:28:01+00:00,0.25,3,0.75,17,1,2026-04-28
signs/M5-S7128A,7-1777396333-e59272d4-16dd-4971-a2f9-8f706a0c0b37-close,2026-04-28T17:10:58.58Z,2026-04-28T17:25:58.58Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M5,0,52.45737518181818,-2.012272727272727,['52.459827 -2.01308 52.459812 -2.013074 52.458835 -2.012701 52.458449 -2.012554 52.457505 -2.012186 52.457082 -2.012053 52.456759 -2.011965 52.456201 -2.011876 52.455949 -2.011847 52.455608 -2.011832 52.4551 -2.011832'],2026-05-08 01:18:45.074892,unplanned,2026-04-28 17:10:58+00:00,2026-04-28 17:25:58+00:00,0.25,2026-04-28 17:10:58+00:00,2026-04-28 17:25:58+00:00,0.25,3,0.75,17,1,2026-04-28
signs/M25-S4637A,7-1777386655-ca6198b7-f923-429c-b396-ddbd2d468614-close,2026-04-28T14:18:26.26Z,2026-04-28T14:33:26.26Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M25,0,51.31529396875,-0.34157409375,['51.315003 -0.334685 51.315008 -0.334706 51.315121 -0.33521 51.315256 -0.335836 51.315393 -0.33662 51.315403 -0.336699 51.315433 -0.336935 51.315463 -0.337134 51.315574 -0.337977 51.315595 -0.33822 51.315627 -0.338549 51.315637 -0.338621 51.315685 -0.339494 51.315702 -0.340039 51.315711 -0.340684 51.315707 -0.341057 51.315697 -0.341574 51.315684 -0.341962 51.315669 -0.342149 51.315608 -0.342955 51.315553 -0.343488 51.315505 -0.343889 51.315464 -0.344223 51.315316 -0.345147 51.315265 -0.345407 51.315182 -0.34584 51.315114 -0.346173 51.315055 -0.346433 51.314808 -0.347432 51.314254 -0.349562 51.314033 -0.350488 51.313882 -0.351183'],2026-05-08 01:18:45.074938,unplanned,2026-04-28 14:18:26+00:00,2026-04-28 14:33:26+00:00,0.25,2026-04-28 14:18:26+00:00,2026-04-28 14:33:26+00:00,0.25,3,0.75,14,1,2026-04-28
signs/M5-S7323A,7-1777380390-de0b0534-1b97-4e73-9492-5da485bcbadd-close,2026-04-28T12:32:12.12Z,2026-04-28T12:47:12.12Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M5,0,52.30414366666667,-2.1090211666666665,['52.306588 -2.106438 52.306145 -2.106855 52.304655 -2.108406 52.303776 -2.109348 52.302657 -2.110591 52.301041 -2.112489'],2026-05-08 01:18:45.074961,unplanned,2026-04-28 12:32:12+00:00,2026-04-28 12:47:12+00:00,0.25,2026-04-28 12:32:12+00:00,2026-04-28 12:47:12+00:00,0.25,3,0.75,12,1,2026-04-28
signs/M5-S7330A,7-1777380390-aae45426-53d2-4088-ac77-3156f8702be7-close,2026-04-28T12:32:12.12Z,2026-04-28T12:47:12.12Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M5,0,52.298692,-2.1152669,['52.301041 -2.112489 52.300335 -2.113319 52.299698 -2.114144 52.299445 -2.114455 52.299341 -2.114583 52.298758 -2.115268 52.298024 -2.116075 52.29716 -2.117023 52.296753 -2.117462 52.296365 -2.117851'],2026-05-08 01:18:45.074986,unplanned,2026-04-28 12:32:12+00:00,2026-04-28 12:47:12+00:00,0.25,2026-04-28 12:32:12+00:00,2026-04-28 12:47:12+00:00,0.25,3,0.75,12,1,2026-04-28
signs/M6-S5657A,7-1777412550-9dccd80b-1323-47a4-99e2-cb6b76ff4bff-close,2026-04-28T21:37:41.41Z,2026-04-28T21:52:41.41Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M6,0,52.469301,-1.6432384999999998,['52.469124 -1.641093 52.469478 -1.645384'],2026-05-08 01:18:45.075005,unplanned,2026-04-28 21:37:41+00:00,2026-04-28 21:52:41+00:00,0.25,2026-04-28 21:37:41+00:00,2026-04-28 21:52:41+00:00,0.25,3,0.75,21,1,2026-04-28
signs/M6-S5940B,7-1777400925-f9a09147-8dce-4570-9ca1-c23fb42ae093-close,2026-04-28T18:25:19.19Z,2026-04-28T18:40:19.19Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M6,0,52.558590592592594,-1.9784443703703705,"['52.559904 -1.980513 52.559903 -1.980511 52.559719 -1.980191 52.559305 -1.979512 52.559197 -1.979306 52.559072 -1.979114 52.558721 -1.978568 52.558217 -1.977846 52.558211 -1.977831 52.558082 -1.977536 52.557894 -1.977197 52.557336 -1.976312 52.557079 -1.975912', '52.559904 -1.980513 52.559903 -1.980511 52.559719 -1.980191 52.559305 -1.979512 52.559197 -1.979306 52.559072 -1.979114 52.558721 -1.978568 52.558217 -1.977846 52.558206 -1.977831 52.558064 -1.977639 52.557759 -1.9773 52.557336 -1.976755 52.557003 -1.976342 52.5569 -1.976221']",2026-05-08 01:18:45.075053,unplanned,2026-04-28 18:25:19+00:00,2026-04-28 18:40:19+00:00,0.25,2026-04-28 18:25:19+00:00,2026-04-28 18:40:19+00:00,0.25,3,0.75,18,1,2026-04-28
signs/M6-S7501A,7-1777400925-928ea3c3-8514-4479-a0d1-90586d76ec4e-close,2026-04-28T18:22:02.02Z,2026-04-28T18:37:02.02Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M6,0,53.77143345454545,-2.6395709545454547,['53.767405 -2.636701 53.767604 -2.636746 53.767864 -2.636841 53.768124 -2.636936 53.768411 -2.637047 53.768877 -2.637266 53.769442 -2.637578 53.769523 -2.637625 53.769765 -2.637765 53.770597 -2.638339 53.771099 -2.638711 53.771385 -2.638958 53.771886 -2.639406 53.772682 -2.640177 53.772959 -2.640454 53.773298 -2.640838 53.773459 -2.641023 53.77362 -2.641223 53.775673 -2.643959 53.775762 -2.644078 53.775985 -2.644369 53.776116 -2.644521'],2026-05-08 01:18:45.075092,unplanned,2026-04-28 18:22:02+00:00,2026-04-28 18:37:02+00:00,0.25,2026-04-28 18:22:02+00:00,2026-04-28 18:37:02+00:00,0.25,3,0.75,18,1,2026-04-28
signs/M25-S4490A,7-1777393189-0d9352cd-3e00-48e1-824b-7919eee0739d-close,2026-04-28T16:19:03.03Z,2026-04-28T16:34:03.03Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M25,0,51.26718875,-0.1724785625,['51.268435 -0.166577 51.26842 -0.166732 51.268401 -0.166934 51.268279 -0.167937 51.268086 -0.16932 51.26792 -0.170244 51.267895 -0.170359 51.267803 -0.170793 51.267494 -0.172282 51.267121 -0.173759 51.266916 -0.174484 51.266712 -0.175209 51.266248 -0.176617 51.265713 -0.178072 51.265115 -0.179486 51.264462 -0.180852'],2026-05-08 01:18:45.075123,unplanned,2026-04-28 16:19:03+00:00,2026-04-28 16:34:03+00:00,0.25,2026-04-28 16:19:03+00:00,2026-04-28 16:34:03+00:00,0.25,3,0.75,16,1,2026-04-28
signs/M27-S9150A,7-1777412550-efcfc0ed-54d3-41cc-a715-536b33000bfd-close,2026-04-28T21:45:59.59Z,2026-04-28T22:00:59.59Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M27,0,50.95947625757576,-1.4114167272727272,"['50.95952 -1.422339 50.959516 -1.422322 50.959435 -1.421884 50.959386 -1.421638 50.9593 -1.42124 50.95917 -1.420599 50.958537 -1.418393 50.958419 -1.417995 50.95828 -1.417572 50.958027 -1.416818 50.957799 -1.41618 50.957563 -1.415585 50.957526 -1.415472', '50.95952 -1.422339 50.959516 -1.422322 50.959435 -1.421884 50.959386 -1.421638 50.9593 -1.42124 50.95917 -1.420599 50.958974 -1.41947 50.958569 -1.417608 50.958495 -1.417326 50.958433 -1.417013 50.95835 -1.416643 50.958322 -1.416459 50.958257 -1.415975 50.958219 -1.415677 50.95818 -1.415022 50.958169 -1.414638 50.95818 -1.414339 50.958193 -1.413954 50.958262 -1.413299 50.95834 -1.412785 50.958383 -1.4125 50.958418 -1.412314 50.958463 -1.412143 50.958559 -1.411743 50.958954 -1.410542 50.959269 -1.409712 50.959517 -1.40904 50.959712 -1.408439 50.959924 -1.407739 50.959951 -1.407653 50.960155 -1.40691 50.960207 -1.406724 50.96026 -1.406524 50.960271 -1.406471 50.960295 -1.406339 50.960453 -1.405696 50.960541 -1.405281 50.96055 -1.405239 50.960672 -1.404597 50.960716 -1.40434 50.960812 -1.403798 50.960882 -1.403348 50.960994 -1.402478 50.961082 -1.40171 50.961141 -1.400948 50.961173 -1.400523 50.961191 -1.400087 50.961219 -1.39941 50.961231 -1.398535 50.961205 -1.397118 50.961186 -1.396453 50.961158 -1.395821 50.961141 -1.395062']",2026-05-08 01:18:45.075215,unplanned,2026-04-28 21:45:59+00:00,2026-04-28 22:00:59+00:00,0.25,2026-04-28 21:45:59+00:00,2026-04-28 22:00:59+00:00,0.25,3,0.75,21,1,2026-04-28
signs/M1-S5193B,7-1777338694-a0bd4944-5890-42f5-a446-3259d7d33242-close,2026-04-28T01:06:10.1Z,2026-04-28T01:21:10.1Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,A1(M),0,53.81766435,-1.33874195,"['53.819793 -1.338587 53.819772 -1.338589 53.819263 -1.33864 53.819191 -1.338641 53.818625 -1.338665 53.818454 -1.338683 53.818032 -1.33872 53.815385 -1.338894 53.814632 -1.338953 53.813507 -1.339115', '53.819793 -1.338587 53.819772 -1.338589 53.819263 -1.33864 53.819191 -1.338641 53.818625 -1.338665 53.818454 -1.338683 53.818032 -1.33872 53.815385 -1.338894 53.814632 -1.338953 53.813486 -1.33898']",2026-05-08 01:18:45.075262,unplanned,2026-04-28 01:06:10+00:00,2026-04-28 01:21:10+00:00,0.25,2026-04-28 01:06:10+00:00,2026-04-28 01:21:10+00:00,0.25,3,0.75,1,1,2026-04-28
signs/A1M-S9553B,7-1777338694-44e47656-c34d-48b8-905c-688ec10c409d-close,2026-04-28T01:09:04.04Z,2026-04-28T01:24:04.04Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,A1(M),0,53.82359327272727,-1.3383486363636363,['53.825689 -1.338225 53.825682 -1.338226 53.825579 -1.338236 53.825409 -1.338239 53.825193 -1.338253 53.823845 -1.338342 53.82327 -1.338379 53.822839 -1.338401 53.821455 -1.338453 53.820772 -1.338494 53.819793 -1.338587'],2026-05-08 01:18:45.075292,unplanned,2026-04-28 01:09:04+00:00,2026-04-28 01:24:04+00:00,0.25,2026-04-28 01:09:04+00:00,2026-04-28 01:24:04+00:00,0.25,3,0.75,1,1,2026-04-28
signs/M6-S6907B,7-1777420333-85ff5574-05a7-414b-a91d-c0a42d1a1132-close,2026-04-28T23:49:05.05Z,2026-04-29T00:04:05.05Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M6,0,53.31326231958763,-2.421991402061856,"['53.316088 -2.427493 53.315466 -2.426576 53.315234 -2.426244 53.314695 -2.425436 53.314206 -2.424658 53.313866 -2.424099 53.313786 -2.423978 53.313589 -2.423601 53.313555 -2.423534 53.313187 -2.422771 53.313 -2.422379 53.312858 -2.422063 53.312724 -2.421716 53.312678 -2.421581 53.312458 -2.42094', '53.316088 -2.427493 53.315466 -2.426576 53.315234 -2.426244 53.314695 -2.425436 53.314206 -2.424658 53.313866 -2.424099 53.313786 -2.423978 53.313589 -2.423601 53.313555 -2.423534 53.313286 -2.422892 53.31324 -2.422772 53.313144 -2.422516 53.313099 -2.42238 53.312904 -2.421718 53.312864 -2.421582 53.31277 -2.421266 53.312283 -2.41928 53.312283 -2.419276 53.312273 -2.419038 53.312288 -2.418765 53.312347 -2.418433 53.312428 -2.418353 53.31253 -2.418235', '53.316088 -2.427493 53.315466 -2.426576 53.315234 -2.426244 53.314695 -2.425436 53.314206 -2.424658 53.313866 -2.424099 53.313786 -2.423978 53.313589 -2.423601 53.313555 -2.423534 53.313286 -2.422892 53.31324 -2.422772 53.313144 -2.422516 53.313099 -2.42238 53.312904 -2.421718 53.312864 -2.421582 53.31277 -2.421266 53.312283 -2.41928 53.312283 -2.419276 53.312252 -2.419076 53.312228 -2.418925 53.312198 -2.418789 53.312132 -2.418597 53.312131 -2.418593 53.312178 -2.418566 53.312209 -2.418549 53.312234 -2.418527 53.312347 -2.418433', '53.316088 -2.427493 53.315466 -2.426576 53.315234 -2.426244 53.314695 -2.425436 53.314206 -2.424658 53.313866 -2.424099 53.313786 -2.423978 53.313589 -2.423601 53.313555 -2.423534 53.313286 -2.422892 53.31324 -2.422772 53.313144 -2.422516 53.313099 -2.42238 53.312904 -2.421718 53.312864 -2.421582 53.31277 -2.421266 53.312283 -2.41928 53.312283 -2.419276 53.312252 -2.419076 53.312228 -2.418925 53.312198 -2.418789 53.312132 -2.418597 53.312131 -2.418593 53.312103 -2.418504 53.312052 -2.418384 53.312009 -2.418289 53.311974 -2.418221 53.311931 -2.418143 53.311877 -2.418059 53.311835 -2.417991 53.311778 -2.417915 53.311706 -2.417829']",2026-05-08 01:18:45.075425,unplanned,2026-04-28 23:49:05+00:00,2026-04-29 00:04:05+00:00,0.25,2026-04-28 23:49:05+00:00,2026-04-29 00:04:05+00:00,0.25,3,0.75,23,1,2026-04-28
signs/M6-S7446A,7-1777340170-98a1f3a7-e012-4a56-94e2-c2b9e23fe32f-close,2026-04-28T01:15:50.5Z,2026-04-28T01:30:50.5Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M6,0,53.72525504166666,-2.65232175,['53.721153 -2.65489 53.721668 -2.654465 53.72184 -2.654331 53.722039 -2.654183 53.722598 -2.653767 53.722706 -2.653693 53.723527 -2.653145 53.723789 -2.652997 53.724122 -2.652821 53.724573 -2.6526 53.725014 -2.65238 53.725636 -2.652132 53.725771 -2.652058 53.725933 -2.652 53.726321 -2.651839 53.726353 -2.651825 53.726357 -2.651822 53.727042 -2.651487 53.727402 -2.65125 53.727736 -2.650997 53.728179 -2.650656 53.72863 -2.650253 53.728793 -2.650135 53.728939 -2.649996'],2026-05-08 01:18:45.075472,unplanned,2026-04-28 01:15:50+00:00,2026-04-28 01:30:50+00:00,0.25,2026-04-28 01:15:50+00:00,2026-04-28 01:30:50+00:00,0.25,3,0.75,1,1,2026-04-28
signs/M6-S5903A,7-1777404087-0adf96de-7fc3-44a9-bf0e-846c1153e6ab-close,2026-04-28T19:18:32.32Z,2026-04-28T19:33:32.32Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M6,0,52.5527486875,-1.934186375,['52.553002 -1.931648 52.552995 -1.931936 52.552995 -1.932231 52.552977 -1.932718 52.55295 -1.933028 52.552906 -1.93347 52.552879 -1.933751 52.552834 -1.934223 52.552825 -1.934293 52.552807 -1.934385 52.552754 -1.934695 52.552691 -1.935063 52.552619 -1.935344 52.552574 -1.935521 52.552323 -1.936495 52.551848 -1.938181'],2026-05-08 01:18:45.075503,unplanned,2026-04-28 19:18:32+00:00,2026-04-28 19:33:32+00:00,0.25,2026-04-28 19:18:32+00:00,2026-04-28 19:33:32+00:00,0.25,3,0.75,19,1,2026-04-28
signs/M1-S4368B,7-1777361212-02f5c725-633c-4e7b-b38d-d438bf212d9e-close,2026-04-28T07:12:33.33Z,2026-04-28T07:27:33.33Z,suspended,roadOrCarriagewayOrLaneManagement,Signs and Signals,M1,0,53.26225690909091,-1.3109459545454545,['53.265995 -1.306411 53.265793 -1.306562 53.26522 -1.307021 53.264612 -1.30757 53.26404 -1.308149 53.263888 -1.308332 53.263848 -1.308377 53.263513 -1.308757 53.263094 -1.309259 53.262683 -1.309805 53.261952 -1.310866 53.261552 -1.311503 53.261338 -1.311866 53.261124 -1.312244 53.261018 -1.312456 53.260867 -1.312758 53.260653 -1.313151 53.260602 -1.313263 53.260271 -1.313982 53.25957 -1.315432 53.259036 -1.316475 53.258983 -1.316572'],2026-05-08 01:18:45.075538,unplanned,2026-04-28 07:12:33+00:00,2026-04-28 07:27:33+00:00,0.25,2026-04-28 07:12:33+00:00,2026-04-28 07:27:33+00:00,0.25,3,0.75,7,1,2026-04-28
